Filename,Location Path,Directory,Size (MB),Depth,Scatter Score,Recommended Location
Blog-Rosado-3-2.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-3-2.png,josephrosadomd/wp-content/uploads/2025/05,0.39,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-3-2.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-3-2.png,josephrosadomd/wp-content/uploads/2025/02,0.21,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-2.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-1-2.png,josephrosadomd/wp-content/uploads/2025/05,0.19,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-2.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-1-2.png,josephrosadomd/wp-content/uploads/2025/02,0.26,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-3-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-3-1.png,josephrosadomd/wp-content/uploads/2025/05,0.32,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-3-1.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-3-1.png,josephrosadomd/wp-content/uploads/2025/02,0.21,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-3.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-1-3.png,josephrosadomd/wp-content/uploads/2025/05,0.31,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-1-3.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-1-3.png,josephrosadomd/wp-content/uploads/2025/02,0.30,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-9.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-9.png,josephrosadomd/wp-content/uploads/2025/05,0.21,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-9.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-9.png,josephrosadomd/wp-content/uploads/2025/02,0.19,5,4,josephrosadomd/wp-content/uploads/2025/02
Blog-Rosado-8.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-8.png,josephrosadomd/wp-content/uploads/2025/05,0.26,5,4,josephrosadomd/wp-content/uploads/2019/10
Blog-Rosado-8.png,josephrosadomd/wp-content/uploads/2019/10/Blog-Rosado-8.png,josephrosadomd/wp-content/uploads/2019/10,0.23,5,4,josephrosadomd/wp-content/uploads/2019/10
90.png,josephrosadomd/wp-content/uploads/2025/05/90.png,josephrosadomd/wp-content/uploads/2025/05,0.43,5,4,josephrosadomd/wp-content/uploads/2024/04
90.png,josephrosadomd/wp-content/uploads/2024/04/90.png,josephrosadomd/wp-content/uploads/2024/04,0.24,5,4,josephrosadomd/wp-content/uploads/2024/04
91.png,josephrosadomd/wp-content/uploads/2025/05/91.png,josephrosadomd/wp-content/uploads/2025/05,0.36,5,4,josephrosadomd/wp-content/uploads/2024/04
91.png,josephrosadomd/wp-content/uploads/2024/04/91.png,josephrosadomd/wp-content/uploads/2024/04,0.20,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-150x150.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2-150x150.png,josephrosadomd/wp-content/uploads/2025/02,0.01,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-150x150.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-2-150x150.png,josephrosadomd/wp-content/uploads/2024/04,0.03,5,4,josephrosadomd/wp-content/uploads/2024/04
34.png,josephrosadomd/wp-content/uploads/2025/02/34.png,josephrosadomd/wp-content/uploads/2025/02,0.62,5,4,josephrosadomd/wp-content/uploads/2024/04
34.png,josephrosadomd/wp-content/uploads/2024/04/34.png,josephrosadomd/wp-content/uploads/2024/04,0.19,5,4,josephrosadomd/wp-content/uploads/2024/04
36.png,josephrosadomd/wp-content/uploads/2025/02/36.png,josephrosadomd/wp-content/uploads/2025/02,0.97,5,4,josephrosadomd/wp-content/uploads/2024/04
36.png,josephrosadomd/wp-content/uploads/2024/04/36.png,josephrosadomd/wp-content/uploads/2024/04,0.21,5,4,josephrosadomd/wp-content/uploads/2024/04
37.png,josephrosadomd/wp-content/uploads/2025/02/37.png,josephrosadomd/wp-content/uploads/2025/02,1.46,5,4,josephrosadomd/wp-content/uploads/2024/04
37.png,josephrosadomd/wp-content/uploads/2024/04/37.png,josephrosadomd/wp-content/uploads/2024/04,0.26,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-96x96.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2-96x96.png,josephrosadomd/wp-content/uploads/2025/02,0.01,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-96x96.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-2-96x96.png,josephrosadomd/wp-content/uploads/2024/04,0.02,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-300x298.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2-300x298.png,josephrosadomd/wp-content/uploads/2025/02,0.03,5,4,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2-300x298.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-2-300x298.png,josephrosadomd/wp-content/uploads/2024/04,0.11,5,4,josephrosadomd/wp-content/uploads/2024/04
5.png,josephrosadomd/wp-content/uploads/2025/02/5.png,josephrosadomd/wp-content/uploads/2025/02,0.16,5,4,josephrosadomd/wp-content/uploads/2024/04
5.png,josephrosadomd/wp-content/uploads/2024/04/5.png,josephrosadomd/wp-content/uploads/2024/04,0.40,5,4,josephrosadomd/wp-content/uploads/2024/04
Rosado-Blog-2.png,josephrosadomd/wp-content/uploads/2024/04/Rosado-Blog-2.png,josephrosadomd/wp-content/uploads/2024/04,0.23,5,4,josephrosadomd/wp-content/uploads/2021/08
Rosado-Blog-2.png,josephrosadomd/wp-content/uploads/2021/08/Rosado-Blog-2.png,josephrosadomd/wp-content/uploads/2021/08,0.27,5,4,josephrosadomd/wp-content/uploads/2021/08
Rosado-Blog-12.png,josephrosadomd/wp-content/uploads/2023/02/Rosado-Blog-12.png,josephrosadomd/wp-content/uploads/2023/02,0.37,5,4,josephrosadomd/wp-content/uploads/2021/09
Rosado-Blog-12.png,josephrosadomd/wp-content/uploads/2021/09/Rosado-Blog-12.png,josephrosadomd/wp-content/uploads/2021/09,0.40,5,4,josephrosadomd/wp-content/uploads/2021/09
Rosado-Blog-11.png,josephrosadomd/wp-content/uploads/2023/08/Rosado-Blog-11.png,josephrosadomd/wp-content/uploads/2023/08,0.22,5,4,josephrosadomd/wp-content/uploads/2021/10
Rosado-Blog-11.png,josephrosadomd/wp-content/uploads/2021/10/Rosado-Blog-11.png,josephrosadomd/wp-content/uploads/2021/10,0.40,5,4,josephrosadomd/wp-content/uploads/2021/10
style﹖ver=1.0.0.css,josephrosadomd/wp-content/themes/medicross/style﹖ver=1.0.0.css,josephrosadomd/wp-content/themes/medicross,0.00,4,4,josephrosadomd/wp-content/themes/medicross
style﹖ver=1.0.0.css,josephrosadomd/wp-content/themes/medicross/assets/css/style﹖ver=1.0.0.css,josephrosadomd/wp-content/themes/medicross/assets/css,3.36,6,4,josephrosadomd/wp-content/themes/medicross
Makefile,quantumforge-complete/Makefile,quantumforge-complete,0.00,1,4,quantumforge-complete
Makefile,SEO Content Optimization Suite/Makefile,SEO Content Optimization Suite,0.00,1,4,quantumforge-complete
neurostar-tms.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages/neurostar-tms.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages,0.01,5,4,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting
neurostar-tms.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/neurostar-tms.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,0.02,4,4,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting
appointments.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages/appointments.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages,0.01,5,4,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting
appointments.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/appointments.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,0.02,4,4,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting
