Group_ID,File_Name,Full_Path,Parent_Directory,Size_Bytes,Size_Human,Content_Hash,File_Count_In_Group,Total_Group_Size_Bytes,Total_Group_Size_Human,Potential_Savings_Bytes,Potential_Savings_Human,Keep_File,Action,Note
186,all-suno.txt,/Users/steven/Music/nocTurneMeLoDieS/csv/all-suno.txt,/Users/steven/Music/nocTurneMeLoDieS/csv,117026,114.28KB,6a1a3d11a4e2c3451381a5f3bc82db2a,2,234052,228.57KB,117026,114.28KB,NO,DELETE (if identical),"Content-identical, different names"
187,SammyCatArt.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyCatArt.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,113795,111.13KB,67974b60f69353b149c940eae0878666,2,227590,222.26KB,0,0B,YES,KEEP,"Content-identical, different names"
187,SammyRaccoon-wKWN-sqP4Q.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-wKWN-sqP4Q.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,113795,111.13KB,67974b60f69353b149c940eae0878666,2,227590,222.26KB,113795,111.13KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/AVATARARTS/ai-ml-notes/.DS_Store,/Users/steven/AVATARARTS/ai-ml-notes,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,0,0B,YES,KEEP,"Content-identical, different names"
188,.DS_Store,/Users/steven/Documents/PasTe-Export/paste-clipboard-export/.DS_Store,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Downloads/04_Images/.DS_Store,/Users/steven/Downloads/04_Images,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Downloads/Audio/.DS_Store,/Users/steven/Downloads/Audio,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Downloads/Misc/.DS_Store,/Users/steven/Downloads/Misc,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Downloads/Video/.DS_Store,/Users/steven/Downloads/Video,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discography/The_Alley_King/.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discography/The_Alley_King,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/CSV_CATALOGS/.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/CSV_CATALOGS,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/IMAGES/.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/IMAGES,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/MARKDOWN_DOCS/.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/MARKDOWN_DOCS,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER/.DS_Store,/Users/steven/Music/nocTurneMeLoDieS/Discorgraphy_archive/OTHER,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/Pictures/etsy/09_mockups_templates/svg/.DS_Store,/Users/steven/Pictures/etsy/09_mockups_templates/svg,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/pythons-sort/tools/scanners/.DS_Store,/Users/steven/pythons-sort/tools/scanners,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/pythons/AI_CONTENT/content_creation/.DS_Store,/Users/steven/pythons/AI_CONTENT/content_creation,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/pythons/AUTOMATION_BOTS/youtube_bots/YT-Comment-Bot-master/.DS_Store,/Users/steven/pythons/AUTOMATION_BOTS/youtube_bots/YT-Comment-Bot-master,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store_20251026_054359,/Users/steven/pythons/MEDIA_PROCESSING/data_processing/.DS_Store_20251026_054359,/Users/steven/pythons/MEDIA_PROCESSING/data_processing,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/pythons/MEDIA_PROCESSING/video_tools/video_processing/.DS_Store,/Users/steven/pythons/MEDIA_PROCESSING/video_tools/video_processing,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/MiniForge-Setup-Optimize-script/.DS_Store,/Users/steven/scripts/MiniForge-Setup-Optimize-script,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/api-operations/.DS_Store,/Users/steven/scripts/api-operations,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/audio-processing/.DS_Store,/Users/steven/scripts/audio-processing,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/batch-processing/.DS_Store,/Users/steven/scripts/batch-processing,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/cleanup/.DS_Store,/Users/steven/scripts/cleanup,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/content-analysis/.DS_Store,/Users/steven/scripts/content-analysis,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/database/.DS_Store,/Users/steven/scripts/database,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/deployment/.DS_Store,/Users/steven/scripts/deployment,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/file-organization/.DS_Store,/Users/steven/scripts/file-organization,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/git-operations/.DS_Store,/Users/steven/scripts/git-operations,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/image-optimization/.DS_Store,/Users/steven/scripts/image-optimization,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/image-processing/.DS_Store,/Users/steven/scripts/image-processing,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/merge/.DS_Store,/Users/steven/scripts/merge,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/monitoring/.DS_Store,/Users/steven/scripts/monitoring,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/organize/.DS_Store,/Users/steven/scripts/organize,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/setup/.DS_Store,/Users/steven/scripts/setup,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/transcription/.DS_Store,/Users/steven/scripts/transcription,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/utility/.DS_Store,/Users/steven/scripts/utility,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/utils/.DS_Store,/Users/steven/scripts/utils,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
188,.DS_Store,/Users/steven/scripts/youtube-download/.DS_Store,/Users/steven/scripts/youtube-download,6148,6.00KB,194577a7e20bdcc7afbb718f502c134c,37,227476,222.14KB,221328,216.14KB,NO,DELETE (if identical),"Content-identical, different names"
189,NotebookLM Mind Map.png,/Users/steven/AVATARARTS/Ai-Empire/NOTEBOOKLLM-4hr/NotebookLM Mind Map.png,/Users/steven/AVATARARTS/Ai-Empire/NOTEBOOKLLM-4hr,112625,109.99KB,df88fb0e301006074c0b0705004392f0,2,225250,219.97KB,0,0B,YES,KEEP,Content-identical
189,NotebookLM Mind Map.png,/Users/steven/Downloads/NotebookLM Mind Map.png,/Users/steven/Downloads,112625,109.99KB,df88fb0e301006074c0b0705004392f0,2,225250,219.97KB,112625,109.99KB,NO,DELETE (if identical),Content-identical
190,HeartWorker.png,/Users/steven/Pictures/HeartWorker.png,/Users/steven/Pictures,112004,109.38KB,984dbabd61227371179d55a9a13447ba,2,224008,218.76KB,0,0B,YES,KEEP,"Content-identical, different names"
190,OYPx_L37TqiI6zbQclrHZQ (1).jpeg,/Users/steven/Pictures/ideoGram/ideo/OYPx_L37TqiI6zbQclrHZQ (1).jpeg,/Users/steven/Pictures/ideoGram/ideo,112004,109.38KB,984dbabd61227371179d55a9a13447ba,2,224008,218.76KB,112004,109.38KB,NO,DELETE (if identical),"Content-identical, different names"
191,SammyRaccoon-J6JcN5u_xG.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-J6JcN5u_xG.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,109947,107.37KB,3a6039edc8b78a99db8fa21d31c3b372,2,219894,214.74KB,0,0B,YES,KEEP,"Content-identical, different names"
191,SammyRaccoon-KpTM713JCH.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-KpTM713JCH.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,109947,107.37KB,3a6039edc8b78a99db8fa21d31c3b372,2,219894,214.74KB,109947,107.37KB,NO,DELETE (if identical),"Content-identical, different names"
192,SammyRebel 1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRebel 1.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,108509,105.97KB,ce6068815a6eedf04224395395c30560,2,217018,211.93KB,0,0B,YES,KEEP,"Content-identical, different names"
192,SammyRebel.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRebel.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,108509,105.97KB,ce6068815a6eedf04224395395c30560,2,217018,211.93KB,108509,105.97KB,NO,DELETE (if identical),"Content-identical, different names"
193,SammyRaccoon-8yEMPv9qRZ.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-8yEMPv9qRZ.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,106918,104.41KB,1fda324ce3e48846b3b49e8cb532bdc3,2,213836,208.82KB,0,0B,YES,KEEP,"Content-identical, different names"
193,SammyRaccoon-a2Wt2YqdTl.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-a2Wt2YqdTl.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,106918,104.41KB,1fda324ce3e48846b3b49e8cb532bdc3,2,213836,208.82KB,106918,104.41KB,NO,DELETE (if identical),"Content-identical, different names"
194,SammyRaccoon-d_dF7Re_5G.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-d_dF7Re_5G.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,106596,104.10KB,2c74a9d0bfd4e404d6fc2e5cb44c9c23,2,213192,208.20KB,0,0B,YES,KEEP,"Content-identical, different names"
194,SammyRaccoon-mS7S053CB9.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-mS7S053CB9.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,106596,104.10KB,2c74a9d0bfd4e404d6fc2e5cb44c9c23,2,213192,208.20KB,106596,104.10KB,NO,DELETE (if identical),"Content-identical, different names"
195,AvaTar_ArTs_Singularioty_origins.md,/Users/steven/AVATARARTS/ai-ml-notes/AvaTar_ArTs_Singularioty_origins.md,/Users/steven/AVATARARTS/ai-ml-notes,105391,102.92KB,996a29b848be7edcf4812d4a333b28ff,2,210782,205.84KB,0,0B,YES,KEEP,"Content-identical, different names"
195,16-15-21-____AvaTar_ArTs___Singularioty_origins.md,/Users/steven/Downloads/2025-09-04-conversations/2023-7-29/16-15-21-____AvaTar_ArTs___Singularioty_origins.md,/Users/steven/Downloads/2025-09-04-conversations/2023-7-29,105391,102.92KB,996a29b848be7edcf4812d4a333b28ff,2,210782,205.84KB,105391,102.92KB,NO,DELETE (if identical),"Content-identical, different names"
196,1-5% AEO:SEO copy_20251225001848.md,/Users/steven/Documents/markD/.history/1-5% AEO:SEO copy_20251225001848.md,/Users/steven/Documents/markD/.history,105322,102.85KB,70ba6bf01f897b677942c9606084a793,2,210644,205.71KB,0,0B,YES,KEEP,"Content-identical, different names"
196,1-5% AEO:SEO copy_20251225001909.md,/Users/steven/Documents/markD/.history/1-5% AEO:SEO copy_20251225001909.md,/Users/steven/Documents/markD/.history,105322,102.85KB,70ba6bf01f897b677942c9606084a793,2,210644,205.71KB,105322,102.85KB,NO,DELETE (if identical),"Content-identical, different names"
197,SammyRaccoon-MEctvpbjRX.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-MEctvpbjRX.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,103027,100.61KB,81a29465433d2d748a1c08de2bddde1f,2,206054,201.22KB,0,0B,YES,KEEP,"Content-identical, different names"
197,SammyRaccoon-OFP7h8R2_o.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-OFP7h8R2_o.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,103027,100.61KB,81a29465433d2d748a1c08de2bddde1f,2,206054,201.22KB,103027,100.61KB,NO,DELETE (if identical),"Content-identical, different names"
198,thought_shapes.md,/Users/steven/AVATARARTS/ai-ml-notes/thought_shapes.md,/Users/steven/AVATARARTS/ai-ml-notes,102122,99.73KB,6c6c037456e702c8053aea81de26ed0a,2,204244,199.46KB,0,0B,YES,KEEP,"Content-identical, different names"
198,thought-shapes-character-and-destiny.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content/thought-shapes-character-and-destiny.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content,102122,99.73KB,6c6c037456e702c8053aea81de26ed0a,2,204244,199.46KB,102122,99.73KB,NO,DELETE (if identical),"Content-identical, different names"
199,DaLLe-Trashcribe-key-anakysis.pdf,/Users/steven/Documents/DaLLe-Trashcribe-key-anakysis.pdf,/Users/steven/Documents,101951,99.56KB,c3d4384bae9ed63d79418cd011dcb129,2,203902,199.12KB,0,0B,YES,KEEP,"Content-identical, different names"
199,DaLLe-Trashcribe-key-anakysis_1.pdf,/Users/steven/Music/nocTurneMeLoDieS/pdf/DaLLe-Trashcribe-key-anakysis_1.pdf,/Users/steven/Music/nocTurneMeLoDieS/pdf,101951,99.56KB,c3d4384bae9ed63d79418cd011dcb129,2,203902,199.12KB,101951,99.56KB,NO,DELETE (if identical),"Content-identical, different names"
200,SammyRaccoon-nj4c0EBYFX.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-nj4c0EBYFX.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,100771,98.41KB,624e990a5d218d8d3680c34a7538a27c,2,201542,196.82KB,0,0B,YES,KEEP,"Content-identical, different names"
200,SammyRaccoon-o6xbNVn0K5.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyRaccoon-o6xbNVn0K5.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,100771,98.41KB,624e990a5d218d8d3680c34a7538a27c,2,201542,196.82KB,100771,98.41KB,NO,DELETE (if identical),"Content-identical, different names"
201,Opus-clone-creation-guide-2025-09-10.md,/Users/steven/AVATARARTS/ai-ml-notes/Opus-clone-creation-guide-2025-09-10.md,/Users/steven/AVATARARTS/ai-ml-notes,100666,98.31KB,a18ffab1d96d40eb42f3b85dd05a6e56,2,201332,196.61KB,0,0B,YES,KEEP,Content-identical
201,Opus-clone-creation-guide-2025-09-10.md,/Users/steven/Pictures/ideoGram/ideo-notion/Opus-clone-creation-guide-2025-09-10.md,/Users/steven/Pictures/ideoGram/ideo-notion,100666,98.31KB,a18ffab1d96d40eb42f3b85dd05a6e56,2,201332,196.61KB,100666,98.31KB,NO,DELETE (if identical),Content-identical
202,SammyAlley.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyAlley.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,100122,97.78KB,daf9630754dade228d596f474f7f75d1,2,200244,195.55KB,0,0B,YES,KEEP,"Content-identical, different names"
202,SammyHeart.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES/SammyHeart.jpg,/Users/steven/Music/nocTurneMeLoDieS/IMAGES,100122,97.78KB,daf9630754dade228d596f474f7f75d1,2,200244,195.55KB,100122,97.78KB,NO,DELETE (if identical),"Content-identical, different names"
203,LLMEngineersHandbook-README_20251127003421.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history/LLMEngineersHandbook-README_20251127003421.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history,48275,47.14KB,f85c8e5cf1dc8cc6a353d95e5c7133f0,4,193100,188.57KB,0,0B,YES,KEEP,"Content-identical, different names"
203,LLMEngineersHandbook-README_20251127003500.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history/LLMEngineersHandbook-README_20251127003500.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history,48275,47.14KB,f85c8e5cf1dc8cc6a353d95e5c7133f0,4,193100,188.57KB,144825,141.43KB,NO,DELETE (if identical),"Content-identical, different names"
203,LLMEngineersHandbook-README_20251127003503.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history/LLMEngineersHandbook-README_20251127003503.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/.history,48275,47.14KB,f85c8e5cf1dc8cc6a353d95e5c7133f0,4,193100,188.57KB,144825,141.43KB,NO,DELETE (if identical),"Content-identical, different names"
203,LLMEngineersHandbook-README.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover/LLMEngineersHandbook-README.md,/Users/steven/pythons/documentation/LLM_Course_Engineers_Handbook_Cover,48275,47.14KB,f85c8e5cf1dc8cc6a353d95e5c7133f0,4,193100,188.57KB,144825,141.43KB,NO,DELETE (if identical),"Content-identical, different names"
204,2-53-8-Comic_Trivia_Challenge.md,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents/2-53-8-Comic_Trivia_Challenge.md,/Users/steven/AVATARARTS/ai-sites/New_Folder_With_Items_3_ORGANIZED/documents,94929,92.70KB,1ca87aa384f37971e3efd547d5a90b79,2,189858,185.41KB,0,0B,YES,KEEP,Content-identical
204,2-53-8-Comic_Trivia_Challenge.md,/Users/steven/Downloads/2025-09-04-conversations/2024-2-28/2-53-8-Comic_Trivia_Challenge.md,/Users/steven/Downloads/2025-09-04-conversations/2024-2-28,94929,92.70KB,1ca87aa384f37971e3efd547d5a90b79,2,189858,185.41KB,94929,92.70KB,NO,DELETE (if identical),Content-identical
205,AvatarArts Universal AI Platform Extractor Pro.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z/AvatarArts Universal AI Platform Extractor Pro.user.js,/Users/steven/Downloads/backup-chrome-2025-10-27T10-32-31-839Z,94261,92.05KB,bbe56e1ec9bf32a5f4187887f6b2115a,2,188522,184.10KB,0,0B,YES,KEEP,Content-identical
205,AvatarArts Universal AI Platform Extractor Pro.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z/AvatarArts Universal AI Platform Extractor Pro.user.js,/Users/steven/Downloads/backup-chrome-2025-12-28T22-15-17-030Z,94261,92.05KB,bbe56e1ec9bf32a5f4187887f6b2115a,2,188522,184.10KB,94261,92.05KB,NO,DELETE (if identical),Content-identical
206,blake_lively.md,/Users/steven/AVATARARTS/ai-ml-notes/blake_lively.md,/Users/steven/AVATARARTS/ai-ml-notes,91296,89.16KB,6e293968431f43c5a5b604873452a88e,2,182592,178.31KB,0,0B,YES,KEEP,"Content-identical, different names"
206,blake-lively-ryan-reynolds-drama-2025.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content/blake-lively-ryan-reynolds-drama-2025.md,/Users/steven/pythons/DATA_UTILITIES/doc-generator/content,91296,89.16KB,6e293968431f43c5a5b604873452a88e,2,182592,178.31KB,91296,89.16KB,NO,DELETE (if identical),"Content-identical, different names"
207,HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION.csv,/Users/steven/Downloads/Misc/HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION.csv,/Users/steven/Downloads/Misc,44644,43.60KB,c37ee04fb4bb3ffa6253eb75c8acb4d6,4,178576,174.39KB,0,0B,YES,KEEP,"Content-identical, different names"
207,USERNAME Master List - HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION - USERNAME Master List - HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION.csv,/Users/steven/Downloads/Misc/USERNAME Master List - HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION - USERNAME Master List - HANDLE_MASTER_REGISTRATION - HANDLE_MASTER_REGISTRATION.csv,/Users/steven/Downloads/Misc,44644,43.60KB,c37ee04fb4bb3ffa6253eb75c8acb4d6,4,178576,174.39KB,133932,130.79KB,NO,DELETE (if identical),"Content-identical, different names"
