old_path,new_path,action,category,size_mb,file_count
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/css,projects/avatararts_css,MOVE,website,0.25,29
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/css,content/css,MOVE,content,0.25,29
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/docs/guides,projects/guides,MOVE,development,0.25,2
ai-sites/AvaTarArTs/css,content/AvaTarArTs_css,MOVE,content,0.25,29
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB2,content/D0P3 SB2,MOVE,content,0.23828125,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/DOCUMENTATION,docs/DOCUMENTATION,MOVE,documentation,0.23046875,1
CONTENT_ASSETS/html-assets/assets/SBHTML/BuufJuiced-Pirates-dubs SBHTML/src/icons,content/icons,MOVE,content,0.23046875,1
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB2/Stuff,content/D0P3 SB2_Stuff,MOVE,content,0.23046875,2
CLIENT_PROJECTS/josephrosadomd/wp-content/uploads/2019,projects/2019,MOVE,client_project,0.2265625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/uploads/2019/10,projects/2019_10,MOVE,client_project,0.2265625,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/As_A_Man_Thinketh/text,content/text,MOVE,content,0.2265625,10
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/scripts,projects/tools_scripts,MOVE,development,0.2265625,14
OTHER_MISC/JOB_SEARCH_2025,projects/JOB_SEARCH_2025,MOVE,project,0.2265625,6
docs/portfolio,docs/portfolio,MOVE,documentation,0.2265625,5
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/retention-suite/digital-products/educational-content,content/educational-content,MOVE,content,0.22265625,1
CONTENT_ASSETS/ai-sites/ai-sites/retention-products-suite/digital-products/educational-content,content/digital-products_educational-content,MOVE,content,0.22265625,1
CONTENT_ASSETS/html-assets/personal,content/personal,MOVE,content,0.22265625,2
SEO_MARKETING/documentation,docs/documentation,MOVE,documentation,0.22265625,1
SEO_MARKETING/SEO Content Optimization Suite,content/SEO Content Optimization Suite,MOVE,content,0.22265625,16
ai-sites/retention-products-suite/digital-products/educational-content,content/digital-products_educational-content,MOVE,content,0.22265625,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/ultra-deep-intelligence/reports,docs/ultra-deep-intelligence_reports,MOVE,documentation,0.21875,13
ARCHIVES_BACKUPS/archive/system/advanced-systems/unified_intelligence,projects/unified_intelligence,MOVE,project,0.21484375,8
CONTENT_ASSETS/ai-sites/ai-sites/automation/reports,projects/automation_reports,MOVE,development,0.21484375,2
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW21,content/SB EW21,MOVE,content,0.21484375,1
ai-sites/automation/reports,projects/automation_reports,MOVE,development,0.21484375,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/avatararts.org/.next/server,projects/server,MOVE,website,0.2109375,3
BUSINESS/quantumforge-labs/business-systems/02_Business_and_Finance/business_setup,projects/02_Business_and_Finance_business_setup,MOVE,business,0.2109375,5
CLIENT_PROJECTS/Dr_Adu_GainesvillePFS_SEO_Project/08_CSV_Data,projects/08_CSV_Data,MOVE,client_project,0.2109375,5
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/avatararts.org/.next/server,content/server,MOVE,content,0.2109375,3
CONTENT_ASSETS/ai-sites/ai-sites/ORGANIZED/js_files,content/js_files,MOVE,content,0.2109375,16
SEO_MARKETING/documentation/aeo-seo,docs/aeo-seo,MOVE,documentation,0.2109375,0
SEO_MARKETING/documentation/aeo-seo/AEO_SEO_Content_Optimization,content/AEO_SEO_Content_Optimization,MOVE,content,0.2109375,2
ai-sites/AvaTarArTs/avatararts.org/.next/server,content/.next_server,MOVE,content,0.2109375,3
ai-sites/ORGANIZED/js_files,content/ORGANIZED_js_files,MOVE,content,0.2109375,16
CONTENT_ASSETS/ai-sites/AvaTarArTs/avatararts.org/.next/server,content/.next_server,MOVE,content,0.20703125,2
CONTENT_ASSETS/html-assets/assets/SBHTML/BuufJuiced-Armageddon-dubs SBHTML/src/fonts,content/fonts,MOVE,content,0.20703125,5
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW21/Stuff,content/SB EW21_Stuff,MOVE,content,0.20703125,3
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/media/processing,projects/processing,MOVE,development,0.20703125,21
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-compare,projects/woo-smart-compare,MOVE,client_project,0.203125,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-compare/assets,projects/woo-smart-compare_assets,MOVE,client_project,0.203125,0
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/retention-suite/digital-products/educational-content/generated_courses,content/generated_courses,MOVE,content,0.19921875,0
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/avatararts/avatararts.org/.next/server/app,projects/server_app,MOVE,website,0.19921875,2
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/revslider/public/js/libs,projects/js_libs,MOVE,client_project,0.19921875,1
CLIENT_PROJECTS/josephrosadomd/wp-content/themes/medicross/assets/fonts/walsheim,projects/walsheim,MOVE,client_project,0.19921875,4
CONTENT_ASSETS/ai-sites/ai-sites/retention-products-suite/digital-products/educational-content/generated_courses,content/educational-content_generated_courses,MOVE,content,0.19921875,0
CONTENT_ASSETS/ai-sites/ai-sites/AvaTarArTs/avatararts.org/.next/server/app,content/server_app,MOVE,content,0.19921875,2
CONTENT_ASSETS/ai-sites/AvaTarArTs/avatararts.org/.next/server/app,content/server_app,MOVE,content,0.19921875,2
ai-sites/retention-products-suite/digital-products/educational-content/generated_courses,content/educational-content_generated_courses,MOVE,content,0.19921875,0
ai-sites/AvaTarArTs/avatararts.org/.next/server/app,content/server_app,MOVE,content,0.19921875,2
CLIENT_PROJECTS/josephrosadomd/wp-includes,projects/wp-includes,MOVE,client_project,0.1953125,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/system/cleanup/.lh,projects/cleanup_.lh,MOVE,development,0.1953125,10
ARCHIVES_BACKUPS/archive/system/advanced-systems/DOCUMENTATION/02_FREELANCE_BUSINESS,projects/02_FREELANCE_BUSINESS,MOVE,business,0.19140625,6
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB4,content/D0P3 SB4,MOVE,content,0.19140625,2
DOCUMENTATION/analysis,docs/DOCUMENTATION_analysis,MOVE,documentation,0.19140625,10
ARCHIVES_BACKUPS/archive/system/advanced-systems/DOCUMENTS-ARCHIVE/html,docs/html,MOVE,documentation,0.1875,3
CLIENT_PROJECTS/josephrosadomd/wp-includes/js,projects/wp-includes_js,MOVE,client_project,0.1875,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides,docs/api-guides,MOVE,documentation,0.18359375,21
CONTENT_ASSETS/ai-sites/ai-sites/ORGANIZED/html_files,content/ORGANIZED_html_files,MOVE,content,0.1796875,15
ai-sites/ORGANIZED/html_files,content/ORGANIZED_html_files,MOVE,content,0.1796875,15
DEVELOPMENT/utilities/UTILITIES_TOOLS/content_creation/quiz,projects/quiz,MOVE,development,0.17578125,1
CLIENT_PROJECTS/josephrosadomd/category/prp/feed,projects/prp_feed,MOVE,client_project,0.171875,1
CONTENT_ASSETS/audio-content/podcasts-audiobooks/Aeo-Seo-Podcast-Stories/Elions_Divine_Quest,content/Elions_Divine_Quest,MOVE,content,0.171875,1
CLIENT_PROJECTS/josephrosadomd/wp-content/uploads/2024/07,projects/2024_07,MOVE,client_project,0.16796875,4
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB4/Stuff,content/D0P3 SB4_Stuff,MOVE,content,0.16796875,5
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers,projects/organizers,MOVE,development,0.16796875,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/automation/social_media,projects/social_media,MOVE,development,0.16796875,16
DEVELOPMENT/utilities/UTILITIES_TOOLS/content_creation/quiz/quiz-talk,projects/quiz-talk,MOVE,development,0.16796875,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/deep-research-tool/markdown_analysis,projects/markdown_analysis,MOVE,development,0.1640625,17
BUSINESS/projects/retention-suite-complete/digital-products/educational-content,projects/educational-content,MOVE,business,0.1640625,0
BUSINESS/projects/retention-suite-complete/digital-products/educational-content/generated_courses,projects/generated_courses,MOVE,business,0.1640625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons,projects/case-addons,MOVE,client_project,0.1640625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons/assets,projects/case-addons_assets,MOVE,client_project,0.1640625,0
OTHER_MISC/strategies,projects/strategies,MOVE,project,0.1640625,6
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons/assets/js,projects/assets_js,MOVE,client_project,0.16015625,1
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-wishlist,projects/woo-smart-wishlist,MOVE,client_project,0.16015625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-wishlist/assets,projects/woo-smart-wishlist_assets,MOVE,client_project,0.16015625,0
CONTENT_ASSETS/html-assets/assets/SBHTML/SBHTMLSmr100/Images,content/SBHTMLSmr100_Images,MOVE,content,0.16015625,4
BUSINESS/projects/marketplace/products/hookmark-pro/backend,projects/hookmark-pro_backend,MOVE,business,0.15625,4
CLIENT_PROJECTS/josephrosadomd/wp-includes/js/jquery,projects/jquery,MOVE,client_project,0.15625,2
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons/assets/js/libs,projects/js_libs,MOVE,client_project,0.15625,2
ARCHIVES_BACKUPS/archive/system/advanced-systems/deep-research-tool/src/analyzers,projects/analyzers,MOVE,development,0.15234375,7
CLIENT_PROJECTS/Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,projects/15_Website_Hosting,MOVE,client_project,0.15234375,6
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB6 (MathyWallrod),content/D0P3 SB6 (MathyWallrod),MOVE,content,0.15234375,2
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-scraper-typescript/storage,projects/storage,MOVE,development,0.15234375,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/ARCHIVE/pre_final_merge,projects/pre_final_merge,MOVE,project,0.1484375,7
BUSINESS/projects/marketplace/products/hookmark-pro/src,projects/hookmark-pro_src,MOVE,business,0.14453125,1
CLIENT_PROJECTS/josephrosadomd/category/support-resources/feed,projects/support-resources_feed,MOVE,client_project,0.14453125,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-scraper-typescript/storage/datasets,projects/datasets,MOVE,development,0.14453125,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/sorting,projects/sorting,MOVE,development,0.14453125,0
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/sorting/sorting,projects/sorting_sorting,MOVE,development,0.14453125,3
DOCUMENTATION/reports,docs/DOCUMENTATION_reports,MOVE,documentation,0.14453125,13
Master_Documentation_Index,projects/Master_Documentation_Index,MOVE,project,0.14453125,4
ARCHIVES_BACKUPS/archive/system/advanced-systems/deep-research-tool/html_analysis,projects/html_analysis,MOVE,development,0.140625,10
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons/assets/js/libs/swiper,projects/swiper,MOVE,client_project,0.140625,0
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/case-addons/assets/js/libs/swiper/v8,projects/v8,MOVE,client_project,0.140625,1
CONTENT_ASSETS/html-assets/forms,content/forms,MOVE,content,0.140625,3
OTHER_MISC/Portfolio/Logs,projects/Logs,MOVE,project,0.140625,2
CLIENT_PROJECTS/josephrosadomd/wp-content/themes/medicross/elements,projects/elements,MOVE,client_project,0.13671875,0
CLIENT_PROJECTS/josephrosadomd/wp-content/themes/medicross/elements/widgets,projects/widgets,MOVE,client_project,0.13671875,0
CLIENT_PROJECTS/josephrosadomd/wp-content/themes/medicross/elements/widgets/js,projects/widgets_js,MOVE,client_project,0.13671875,7
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-scraper-typescript/storage/datasets/default,projects/default,MOVE,development,0.13671875,35
ARCHIVES_BACKUPS/archive/system/advanced-systems/MARKDOWN-ARCHIVE/project-descriptions,projects/project-descriptions,MOVE,development,0.1328125,10
ARCHIVES_BACKUPS/archive/LIVE-DEPLOYMENT/heavenlyhands,projects/heavenlyhands,MOVE,project,0.1328125,10
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB19,content/D0P3 SB19,MOVE,content,0.1328125,2
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB6 (MathyWallrod)/Stuff,content/D0P3 SB6 (MathyWallrod)_Stuff,MOVE,content,0.1328125,2
OTHER_MISC/guides,docs/OTHER_MISC_guides,MOVE,documentation,0.1328125,12
BUSINESS/projects/marketplace/products/hookmark-pro/src/pages,projects/src_pages,MOVE,business,0.12890625,0
DEVELOPMENT/utilities/UTILITIES_TOOLS/scripts/organization,projects/organization,MOVE,development,0.12890625,13
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/elementor/assets/lib/font-awesome/css,projects/font-awesome_css,MOVE,client_project,0.125,4
CONTENT_ASSETS/ai-sites/ai-sites/monetization/~,projects/~,MOVE,business,0.125,0
CONTENT_ASSETS/ai-sites/ai-sites/monetization/~/avatararts-deployment,projects/avatararts-deployment,MOVE,business,0.125,6
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB19/Stuff,content/D0P3 SB19_Stuff,MOVE,content,0.125,1
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo,content/primo,MOVE,content,0.125,3
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/devtools/testing_framework,projects/testing_framework,MOVE,development,0.125,13
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/devtools/documentation_tools,projects/documentation_tools,MOVE,development,0.125,5
DEVELOPMENT/utilities/UTILITIES_TOOLS/content_creation/quiz/quiz-talk/Otras,projects/Otras,MOVE,development,0.125,5
DEVELOPMENT/utilities/UTILITIES_TOOLS/scripts/analysis,projects/analysis,MOVE,development,0.125,9
ai-sites/monetization/~,projects/monetization_~,MOVE,business,0.125,0
ai-sites/monetization/~/avatararts-deployment,projects/~_avatararts-deployment,MOVE,business,0.125,6
CLIENT_PROJECTS/josephrosadomd/category/holistic-wellness/feed,projects/holistic-wellness_feed,MOVE,client_project,0.12109375,1
CLIENT_PROJECTS/josephrosadomd/wp-content/uploads/elementor,projects/uploads_elementor,MOVE,client_project,0.1171875,0
DOCUMENTATION/research,docs/DOCUMENTATION_research,MOVE,documentation,0.1171875,3
ARCHIVES_BACKUPS/archive/system/advanced-systems/unified_intelligence/docs,docs/unified_intelligence_docs,MOVE,documentation,0.11328125,8
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/READY-TO-LAUNCH/retention-suite/community-platforms,projects/community-platforms,MOVE,website,0.11328125,3
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woocommerce/assets/css,projects/assets_css,MOVE,client_project,0.11328125,4
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/devtools/analysis_tools,projects/analysis_tools,MOVE,development,0.11328125,5
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools,projects/content-creation-tools,MOVE,development,0.11328125,0
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation,projects/04_content_creation,MOVE,development,0.11328125,3
ARCHIVES_BACKUPS/archive/system/advanced-systems/ultra-deep-intelligence/reports/folders,docs/folders,MOVE,documentation,0.109375,28
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/elementor/assets/js,projects/assets_js,MOVE,client_project,0.109375,3
CONTENT_ASSETS/ai-sites/ai-sites/Gallery Generator,content/Gallery Generator,MOVE,content,0.109375,1
DEVELOPMENT/dna-cold-case-ai/DNA_COLD_CASE_AI/src,projects/DNA_COLD_CASE_AI_src,MOVE,development,0.109375,1
ai-sites/Gallery Generator,content/ai-sites_Gallery Generator,MOVE,content,0.109375,1
ARCHIVES_BACKUPS/archive/system/advanced-systems/ARCHIVE/SESSIONS,projects/SESSIONS,MOVE,project,0.10546875,0
ARCHIVES_BACKUPS/archive/system/advanced-systems/ARCHIVE/SESSIONS/nov-1-cleanup,projects/nov-1-cleanup,MOVE,project,0.10546875,8
ARCHIVES_BACKUPS/archive/system/advanced-systems/specialized_systems,projects/specialized_systems,MOVE,project,0.10546875,1
CLIENT_PROJECTS/Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED,projects/DrAdu-SEO-OPTIMIZED,MOVE,client_project,0.10546875,0
CONTENT_ASSETS/ai-sites/ai-sites/disco/js,content/js,MOVE,content,0.10546875,3
CONTENT_ASSETS/ai-sites/ai-sites/mix-gallery/js,content/mix-gallery_js,MOVE,content,0.10546875,3
ai-sites/disco/js,content/disco_js,MOVE,content,0.10546875,3
ai-sites/mix-gallery/js,content/mix-gallery_js,MOVE,content,0.10546875,3
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/IN-DEVELOPMENT/passive-income/documentation,projects/documentation,MOVE,business,0.1015625,12
BUSINESS/passive-income/passive-income-empire/documentation,projects/passive-income-empire_documentation,MOVE,business,0.1015625,12
CLIENT_PROJECTS/Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public,projects/DrAdu-SEO-OPTIMIZED_public,MOVE,client_project,0.1015625,1
CONTENT_ASSETS/ai-sites/ai-sites/n8n/n8n_workflows,content/n8n_workflows,MOVE,content,0.1015625,9
CONTENT_ASSETS/ai-sites/ai-sites/passive-income-empire/documentation,projects/passive-income-empire_documentation,MOVE,business,0.1015625,12
CONTENT_ASSETS/ai-sites/ai-sites/Gallery Generator/city-16-9,content/city-16-9,MOVE,content,0.1015625,5
CONTENT_ASSETS/html-assets/assets/SBHTML/BuufJuiced-EyeballTree Green Pot-burrzoo SBHTML/Config,content/Config,MOVE,content,0.1015625,3
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git,projects/04_content_creation_.git,MOVE,development,0.1015625,7
ai-sites/passive-income-empire/documentation,projects/passive-income-empire_documentation,MOVE,business,0.1015625,12
ai-sites/Gallery Generator/city-16-9,content/Gallery Generator_city-16-9,MOVE,content,0.1015625,5
CLIENT_PROJECTS/josephrosadomd/wp-content/plugins/woo-smart-wishlist/assets/fonts,projects/assets_fonts,MOVE,client_project,0.09765625,4
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/ce,content/ce,MOVE,content,0.09765625,1
OTHER_MISC/JOB_SEARCH_2025/research,projects/research,MOVE,project,0.09765625,5
SEO_MARKETING/seo-domination-engine,projects/seo-domination-engine,MOVE,project,0.09765625,8
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/heavenlyhands,projects/heavenlyhands_heavenlyhands,MOVE,website,0.09375,7
ARCHIVES_BACKUPS/archive/system/advanced-systems/SITES-AND-PROJECTS/LIVE-SITES/heavenlyhands/cleanconnect-pro/frontend/public,projects/frontend_public,MOVE,website,0.09375,6
ARCHIVES_BACKUPS/archive/system/advanced-systems/content_intelligence,content/content_intelligence,MOVE,content,0.09375,3
