MD5,Size (bytes),File Path,Filename,Source,Mod Time,Total Copies,Wasted Space (bytes),Keep/Delete?
615e300cc4148658befffc4121befe75,316,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/document_loaders/DocumentDefaultDataLoader/binary.svg,binary.svg,source1,2025-11-29T05:22:50.164872,2,316,KEEP
615e300cc4148658befffc4121befe75,316,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/document_loaders/DocumentBinaryInputLoader/binary.svg,binary.svg,source1,2025-11-29T05:22:50.164579,,,DELETE
618e6fdb481e12f0480851359de1a160,1320,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v2/actions/audio/index.ts,index.ts,source1,2025-11-29T05:22:50.261000,2,1320,KEEP
618e6fdb481e12f0480851359de1a160,1320,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v1/actions/audio/index.ts,index.ts,source1,2025-11-29T05:22:50.258183,,,DELETE
6208a8ec0b787edaa8971a03e8000d90,6620,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/MistralAI/mistralAi.svg,mistralAi.svg,source1,2025-11-29T05:22:52.663886,3,13240,KEEP
6208a8ec0b787edaa8971a03e8000d90,6620,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LmChatMistralCloud/mistral.svg,mistral.svg,source1,2025-11-29T05:22:50.185660,,,DELETE
6208a8ec0b787edaa8971a03e8000d90,6620,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsMistralCloud/mistral.svg,mistral.svg,source1,2025-11-29T05:22:50.170183,,,DELETE
62345e4d049c2df5cdac1c7b0992e67e,5473,/Users/steven/GitHub/03_automation_platforms/api_integrations/mistral_ai_api_quickstart.py.backup,mistral_ai_api_quickstart.py.backup,source1,2025-11-01T03:04:35.775569,2,5473,KEEP
62345e4d049c2df5cdac1c7b0992e67e,5473,/Users/steven/GitHub/03_automation_platforms/api_integrations/mistral_ai_api_quickstart copy.py.backup,mistral_ai_api_quickstart copy.py.backup,source1,2025-11-01T03:04:35.774670,,,DELETE
62aadec8a40797619bb9a7636f29ff59,11376,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/playlist_20221230180628.py,playlist_20221230180628.py,source1,2025-11-01T03:06:49.013754,2,11376,KEEP
62aadec8a40797619bb9a7636f29ff59,11376,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/playlist_20221230180525.py,playlist_20221230180525.py,source1,2025-11-01T03:06:49.012949,,,DELETE
63fe087f4a650c7b43bb99d6c525a3ea,6291,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/scan_images_individual.py,scan_images_individual.py,source1,2025-11-01T03:06:49.032538,2,6291,KEEP
63fe087f4a650c7b43bb99d6c525a3ea,6291,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/scan_images_individual--.py,scan_images_individual--.py,source1,2025-11-01T03:06:49.031730,,,DELETE
64a15f835c3d2107cfa28bc899def561,2884,/Users/steven/GitHub/mkdocs-material/src/plugins/offline/plugin.py,plugin.py,source1,2025-11-29T07:58:55.960823,2,2884,KEEP
64a15f835c3d2107cfa28bc899def561,2884,/Users/steven/GitHub/mkdocs-material/material/plugins/offline/plugin.py,plugin.py,source1,2025-11-29T07:58:53.690450,,,DELETE
6596d6da238e4251d4ad5341a2864d4b,1480,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Spotify/__schema__/v1.0.0/myData/getFollowingArtists.json,getFollowingArtists.json,source1,2025-11-29T05:22:53.005480,3,2960,KEEP
6596d6da238e4251d4ad5341a2864d4b,1480,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Spotify/__schema__/v1.0.0/artist/search.json,search.json,source1,2025-11-29T05:22:53.005028,,,DELETE
6596d6da238e4251d4ad5341a2864d4b,1480,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Spotify/__schema__/v1.0.0/artist/get.json,get.json,source1,2025-11-29T05:22:53.004599,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/emport_prompts_20250530225118.py,emport_prompts_20250530225118.py,source1,2025-11-01T03:07:13.135476,8,31234,KEEP
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/process_leonardo_20250102104737.py,process_leonardo_20250102104737.py,source1,2025-11-01T03:07:13.120149,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/autofill_20250530225744.py,autofill_20250530225744.py,source1,2025-11-01T03:07:13.105507,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/analyze_all_images_20250530220426.py,analyze_all_images_20250530220426.py,source1,2025-11-01T03:07:13.098421,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/expand_prompts_by_style_20250530223226.py,expand_prompts_by_style_20250530223226.py,source1,2025-11-01T03:07:13.070071,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/leodown_20250102105144.py,leodown_20250102105144.py,source1,2025-11-01T03:07:13.059239,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/diag_20250530223526.py,diag_20250530223526.py,source1,2025-11-01T03:07:13.040308,,,DELETE
660eb012ef7e127af5b49c6ab3eb989f,4462,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/NewUpload_20250607124910.py,NewUpload_20250607124910.py,source1,2025-11-01T03:07:13.026368,,,DELETE
661da592aeaa28738541649c5a55d6e1,572,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/mkdocs.yml,mkdocs.yml,source1,2025-11-01T03:07:13.023448,2,572,KEEP
661da592aeaa28738541649c5a55d6e1,572,/Users/steven/GitHub/06_development_tools/development_utilities/mkdocs.yml,mkdocs.yml,source1,2025-11-01T03:04:44.039885,,,DELETE
67079a1af5bca0f9679e6ed838a55aad,321,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Asana/__schema__/v1.0.0/task/search.json,search.json,source1,2025-11-29T05:22:51.662222,2,321,KEEP
67079a1af5bca0f9679e6ed838a55aad,321,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Asana/__schema__/v1.0.0/task/getAll.json,getAll.json,source1,2025-11-29T05:22:51.661999,,,DELETE
6860b4b529d4daf314d0faa3ced5ea57,7914,/Users/steven/GitHub/02_media_processing/image_tools/motion-upload 3.py.backup,motion-upload 3.py.backup,source1,2025-11-01T03:04:34.132852,2,7914,KEEP
6860b4b529d4daf314d0faa3ced5ea57,7914,/Users/steven/GitHub/02_media_processing/image_tools/motion-upload (1).py.backup,motion-upload (1).py.backup,source1,2025-11-01T03:04:34.131725,,,DELETE
68c92d30474c0e9e3a4ea1383814bd51,5642,/Users/steven/GitHub/02_media_processing/video_tools/youtube_download.py.backup,youtube_download.py.backup,source1,2025-11-01T03:04:34.292999,3,11284,KEEP
68c92d30474c0e9e3a4ea1383814bd51,5642,/Users/steven/GitHub/02_media_processing/video_tools/youtube_download 3.py.backup,youtube_download 3.py.backup,source1,2025-11-01T03:04:34.292289,,,DELETE
68c92d30474c0e9e3a4ea1383814bd51,5642,/Users/steven/GitHub/02_media_processing/video_tools/youtube_download 2.py.backup,youtube_download 2.py.backup,source1,2025-11-01T03:04:34.291682,,,DELETE
696d4813edcd89d28aab0a7036a2b4fb,24519,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/main_20221230234008.py,main_20221230234008.py,source1,2025-11-01T03:06:48.964436,2,24519,KEEP
696d4813edcd89d28aab0a7036a2b4fb,24519,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/main_20221230225837.py,main_20221230225837.py,source1,2025-11-01T03:06:48.959908,,,DELETE
69d99b9debb5baa4cec2e343eee0a880,16058,/Users/steven/GitHub/02_media_processing/image_tools/YouTube Livestream Botter.py.backup,YouTube Livestream Botter.py.backup,source1,2025-11-01T03:04:33.992841,3,32116,KEEP
69d99b9debb5baa4cec2e343eee0a880,16058,/Users/steven/GitHub/02_media_processing/image_tools/YouTube Livestream Botter 3.py.backup,YouTube Livestream Botter 3.py.backup,source1,2025-11-01T03:04:33.992084,,,DELETE
69d99b9debb5baa4cec2e343eee0a880,16058,/Users/steven/GitHub/02_media_processing/image_tools/YouTube Livestream Botter 2.py.backup,YouTube Livestream Botter 2.py.backup,source1,2025-11-01T03:04:33.991223,,,DELETE
6b0b830f9ae42e2cec018a647c1280eb,5259,/Users/steven/GitHub/02_media_processing/video_tools/undo-move-csv.py.backup,undo-move-csv.py.backup,source1,2025-11-01T03:04:34.279596,2,5259,KEEP
6b0b830f9ae42e2cec018a647c1280eb,5259,/Users/steven/GitHub/02_media_processing/video_tools/gback.py.backup,gback.py.backup,source1,2025-11-01T03:04:34.260869,,,DELETE
6b5d74e9bdf19a90557026e597d36fe9,1989,/Users/steven/GitHub/mkdocs-material/src/plugins/tags/__init__.py,__init__.py,source1,2025-11-29T07:58:55.967068,2,1989,KEEP
6b5d74e9bdf19a90557026e597d36fe9,1989,/Users/steven/GitHub/mkdocs-material/material/plugins/tags/__init__.py,__init__.py,source1,2025-11-29T07:58:53.695822,,,DELETE
6bf9094d0ed8d550860884461476eb0a,7913,/Users/steven/GitHub/02_media_processing/image_tools/motion-upload.py.backup,motion-upload.py.backup,source1,2025-11-01T03:04:34.133990,3,15826,KEEP
6bf9094d0ed8d550860884461476eb0a,7913,/Users/steven/GitHub/02_media_processing/image_tools/motion-upload copy.py.backup,motion-upload copy.py.backup,source1,2025-11-01T03:04:34.133354,,,DELETE
6bf9094d0ed8d550860884461476eb0a,7913,/Users/steven/GitHub/02_media_processing/image_tools/motion-upload 2.py.backup,motion-upload 2.py.backup,source1,2025-11-01T03:04:34.132359,,,DELETE
6c5c2c18cc2322d43a9ac5883ea54273,90,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Discord/v2/methods/index.ts,index.ts,source1,2025-11-29T05:22:52.108193,2,90,KEEP
6c5c2c18cc2322d43a9ac5883ea54273,90,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/methods/index.ts,index.ts,source1,2025-11-29T05:22:50.253420,,,DELETE
6c6c9f98c77c242e89a3ef345c030f95,5999,/Users/steven/GitHub/02_media_processing/audio_tools/mp3_colab.py.backup,mp3_colab.py.backup,source1,2025-11-01T03:04:33.951532,2,5999,KEEP
6c6c9f98c77c242e89a3ef345c030f95,5999,/Users/steven/GitHub/02_media_processing/audio_tools/mp3.py.backup,mp3.py.backup,source1,2025-11-01T03:04:33.951210,,,DELETE
6cad42ef7eea338a3cb6104b635696f8,14,/Users/steven/GitHub/AvaTarArTs-Suite/utilities/system/cleanup/vids.txt,vids.txt,source1,2025-11-01T03:06:53.139085,3,28,KEEP
6cad42ef7eea338a3cb6104b635696f8,14,/Users/steven/GitHub/AvaTarArTs-Suite/utilities/system/cleanup/image_data.txt,image_data.txt,source1,2025-11-01T03:06:52.944369,,,DELETE
6cad42ef7eea338a3cb6104b635696f8,14,/Users/steven/GitHub/AvaTarArTs-Suite/utilities/organizers/clean_organizer/image_data.txt,image_data.txt,source1,2025-11-01T03:06:52.762465,,,DELETE
6cceac02b67afadbe4251052fc4c08c1,4469,/Users/steven/GitHub/AvaTarArTs-Suite/devtools/development_utilities/deepseek_python_20250608130223.py,deepseek_python_20250608130223.py,source1,2025-11-01T03:07:13.145168,2,4469,KEEP
6cceac02b67afadbe4251052fc4c08c1,4469,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/devtools/development_utilities/deepseek_python_20250608130224.py,deepseek_python_20250608130224.py,source1,2025-11-01T03:07:12.999863,,,DELETE
6cdeb7f983c133468adf8e2736fc408e,2528,/Users/steven/GitHub/mkdocs-material/src/plugins/blog/structure/markdown.py,markdown.py,source1,2025-11-29T07:58:55.957113,2,2528,KEEP
6cdeb7f983c133468adf8e2736fc408e,2528,/Users/steven/GitHub/mkdocs-material/material/plugins/blog/structure/markdown.py,markdown.py,source1,2025-11-29T07:58:53.687179,,,DELETE
6db31fbc4b9f0d59ed67125ede5bab8c,13811,/Users/steven/GitHub/mkdocs-material/src/plugins/blog/structure/__init__.py,__init__.py,source1,2025-11-29T07:58:55.956763,2,13811,KEEP
6db31fbc4b9f0d59ed67125ede5bab8c,13811,/Users/steven/GitHub/mkdocs-material/material/plugins/blog/structure/__init__.py,__init__.py,source1,2025-11-29T07:58:53.686749,,,DELETE
6f85fa3ef6dee053ef8e0391e5993aed,2669,/Users/steven/GitHub/mkdocs-material/src/plugins/social/templates/default/only/image.yml,image.yml,source1,2025-11-29T07:58:55.966613,2,2669,KEEP
6f85fa3ef6dee053ef8e0391e5993aed,2669,/Users/steven/GitHub/mkdocs-material/material/plugins/social/templates/default/only/image.yml,image.yml,source1,2025-11-29T07:58:53.695467,,,DELETE
6f9780dc7796859287a8bb52428b36ee,4803,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Microsoft/SharePoint/microsoftSharePoint.svg,microsoftSharePoint.svg,source1,2025-11-29T05:22:52.611918,2,4803,KEEP
6f9780dc7796859287a8bb52428b36ee,4803,/Users/steven/GitHub/n8n/packages/nodes-base/credentials/icons/microsoftSharePoint.svg,microsoftSharePoint.svg,source1,2025-11-29T05:22:51.617861,,,DELETE
7017d1a7ad203a7f7737a7b60bc4edb4,11351,/Users/steven/GitHub/02_media_processing/image_tools/playlist_20221230180628.py.backup,playlist_20221230180628.py.backup,source1,2025-11-01T03:04:34.153538,2,11351,KEEP
7017d1a7ad203a7f7737a7b60bc4edb4,11351,/Users/steven/GitHub/02_media_processing/image_tools/playlist_20221230180525.py.backup,playlist_20221230180525.py.backup,source1,2025-11-01T03:04:34.153049,,,DELETE
711b4f8b41ec432fef90f4158cca8242,2503,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v2/actions/audio/transcribe.operation.ts,transcribe.operation.ts,source1,2025-11-29T05:22:50.261114,2,2503,KEEP
711b4f8b41ec432fef90f4158cca8242,2503,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/OpenAi/v1/actions/audio/transcribe.operation.ts,transcribe.operation.ts,source1,2025-11-29T05:22:50.258339,,,DELETE
717187e2a0aeb656ca56c7455c7f1876,7033,/Users/steven/GitHub/02_media_processing/image_tools/leoimg.py.backup,leoimg.py.backup,source1,2025-11-01T03:04:34.116498,2,7033,KEEP
717187e2a0aeb656ca56c7455c7f1876,7033,/Users/steven/GitHub/02_media_processing/image_tools/leo-url-downloader.py.backup,leo-url-downloader.py.backup,source1,2025-11-01T03:04:34.111675,,,DELETE
71e2897cb8f97fa4f220ab44ad3ab7d5,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMOpenAi/openAiLight.svg,openAiLight.svg,source1,2025-11-29T05:22:50.178944,3,5386,KEEP
71e2897cb8f97fa4f220ab44ad3ab7d5,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/llms/LMChatOpenAi/openAiLight.svg,openAiLight.svg,source1,2025-11-29T05:22:50.175279,,,DELETE
71e2897cb8f97fa4f220ab44ad3ab7d5,2693,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/embeddings/EmbeddingsOpenAI/openAiLight.svg,openAiLight.svg,source1,2025-11-29T05:22:50.171421,,,DELETE
723cd8bdca1734f46623cdf627e5d8fd,1196,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/CloudStorage/__schema__/v1.0.0/object/update.json,update.json,source1,2025-11-29T05:22:52.245884,3,2392,KEEP
723cd8bdca1734f46623cdf627e5d8fd,1196,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/CloudStorage/__schema__/v1.0.0/object/get.json,get.json,source1,2025-11-29T05:22:52.245647,,,DELETE
723cd8bdca1734f46623cdf627e5d8fd,1196,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Google/CloudStorage/__schema__/v1.0.0/object/create.json,create.json,source1,2025-11-29T05:22:52.245408,,,DELETE
7308218dfce4a0e848eb3a7f5c252104,125,/Users/steven/GitHub/n8n/packages/frontend/@n8n/stores/biome.jsonc,biome.jsonc,source1,2025-11-29T05:22:50.832187,4,375,KEEP
7308218dfce4a0e848eb3a7f5c252104,125,/Users/steven/GitHub/n8n/packages/frontend/@n8n/rest-api-client/biome.jsonc,biome.jsonc,source1,2025-11-29T05:22:50.822574,,,DELETE
7308218dfce4a0e848eb3a7f5c252104,125,/Users/steven/GitHub/n8n/packages/frontend/@n8n/i18n/biome.jsonc,biome.jsonc,source1,2025-11-29T05:22:50.800295,,,DELETE
7308218dfce4a0e848eb3a7f5c252104,125,/Users/steven/GitHub/n8n/packages/frontend/@n8n/composables/biome.jsonc,biome.jsonc,source1,2025-11-29T05:22:50.626120,,,DELETE
7339228c20d0032a7c81355f641d61ef,394,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/search/query.json,query.json,source1,2025-11-29T05:22:52.891553,2,394,KEEP
7339228c20d0032a7c81355f641d61ef,394,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Salesforce/__schema__/v1.0.0/lead/getAll.json,getAll.json,source1,2025-11-29T05:22:52.889728,,,DELETE
7355ea2b596373a85152f71c3942a40c,696,/Users/steven/GitHub/n8n/packages/@n8n/node-cli/src/template/templates/programmatic/example/template/nodes/Example/example.svg,example.svg,source1,2025-11-29T05:22:50.124339,2,696,KEEP
7355ea2b596373a85152f71c3942a40c,696,/Users/steven/GitHub/n8n/packages/@n8n/node-cli/src/template/templates/declarative/custom/template/nodes/Example/example.svg,example.svg,source1,2025-11-29T05:22:50.118869,,,DELETE
738192b11d60ca7a121c0df080e06e32,886,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Github/__schema__/v1.1.0/file/list.json,list.json,source1,2025-11-29T05:22:52.205642,2,886,KEEP
738192b11d60ca7a121c0df080e06e32,886,/Users/steven/GitHub/n8n/packages/nodes-base/nodes/Github/__schema__/v1.0.0/file/list.json,list.json,source1,2025-11-29T05:22:52.203080,,,DELETE
73fb80d8aa0a89848830010a542ab966,201,/Users/steven/GitHub/n8n/packages/@n8n/codemirror-lang/tsconfig.json,tsconfig.json,source1,2025-11-29T05:22:50.023485,2,201,KEEP
73fb80d8aa0a89848830010a542ab966,201,/Users/steven/GitHub/n8n/packages/@n8n/codemirror-lang-sql/tsconfig.json,tsconfig.json,source1,2025-11-29T05:22:50.021334,,,DELETE
74bc4903543a3fccb1b9a49296abe3ae,127082,/Users/steven/GitHub/AvaTarArTs-Suite/archived/media_files/300dpi_300dpi_carbon.png,300dpi_300dpi_carbon.png,source1,2025-11-01T03:06:54.973501,2,127082,KEEP
74bc4903543a3fccb1b9a49296abe3ae,127082,/Users/steven/GitHub/AvaTarArTs-Suite/archived/media_files/300dpi_carbon copy.png,300dpi_carbon copy.png,source1,2025-11-01T03:06:54.946546,,,DELETE
757e832713b27a979e90e16140e2a0fa,68,/Users/steven/GitHub/n8n/packages/extensions/insights/LICENSE,LICENSE,source1,2025-11-29T05:22:50.603882,2,68,KEEP
757e832713b27a979e90e16140e2a0fa,68,/Users/steven/GitHub/n8n/packages/@n8n/extension-sdk/LICENSE,LICENSE,source1,2025-11-29T05:22:50.102326,,,DELETE
760af04e5c95dd40763dd631b750a376,6197,/Users/steven/GitHub/02_media_processing/image_tools/img-img-upscale copy.py.backup,img-img-upscale copy.py.backup,source1,2025-11-01T03:04:34.090625,2,6197,KEEP
760af04e5c95dd40763dd631b750a376,6197,/Users/steven/GitHub/02_media_processing/image_tools/img-img-upscale (1).py.backup,img-img-upscale (1).py.backup,source1,2025-11-01T03:04:34.090017,,,DELETE
765794607275cf7bc6a19b4e33fbb489,576,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/GoogleGemini/actions/document/index.ts,index.ts,source1,2025-11-29T05:22:50.244408,2,576,KEEP
765794607275cf7bc6a19b4e33fbb489,576,/Users/steven/GitHub/n8n/packages/@n8n/nodes-langchain/nodes/vendors/Anthropic/actions/document/index.ts,index.ts,source1,2025-11-29T05:22:50.238937,,,DELETE
767a3cf10b78dd0df977846ca6d01c39,7909,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/motion-upload.py,motion-upload.py,source1,2025-11-01T03:06:48.977798,3,15818,KEEP
767a3cf10b78dd0df977846ca6d01c39,7909,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/motion-upload copy.py,motion-upload copy.py,source1,2025-11-01T03:06:48.976452,,,DELETE
767a3cf10b78dd0df977846ca6d01c39,7909,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/motion-upload 2.py,motion-upload 2.py,source1,2025-11-01T03:06:48.974131,,,DELETE
76a64b01cc0b4307e0c099f9a8434c5c,974,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/src/features/ndv/panel/components/__snapshots__/NDVSubConnections.test.ts.snap,NDVSubConnections.test.ts.snap,source1,2025-11-29T05:22:51.147191,2,974,KEEP
76a64b01cc0b4307e0c099f9a8434c5c,974,/Users/steven/GitHub/n8n/packages/frontend/editor-ui/src/app/components/__snapshots__/NDVSubConnections.test.ts.snap,NDVSubConnections.test.ts.snap,source1,2025-11-29T05:22:50.906930,,,DELETE
76b460499a0011f121f7af561c0d8cd0,8360,/Users/steven/GitHub/AvaTarArTs-Suite/media/image/loop-upscale.py,loop-upscale.py,source1,2025-11-01T03:06:48.955000,3,16720,KEEP
76b460499a0011f121f7af561c0d8cd0,8360,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/loop-upscale copy.py,loop-upscale copy.py,source1,2025-11-01T03:06:48.953928,,,DELETE
76b460499a0011f121f7af561c0d8cd0,8360,/Users/steven/GitHub/AvaTarArTs-Suite/dedup_backup_20251101_032137/media/image/loop-upscale copy 2.py,loop-upscale copy 2.py,source1,2025-11-01T03:06:48.952841,,,DELETE
76bd7325defec26cf28348543353c7b8,5386,/Users/steven/GitHub/05_data_management/file_organization/organize.py.backup,organize.py.backup,source1,2025-11-01T03:04:40.384265,2,5386,KEEP
76bd7325defec26cf28348543353c7b8,5386,/Users/steven/GitHub/05_data_management/file_organization/organize copy.py.backup,organize copy.py.backup,source1,2025-11-01T03:04:40.383944,,,DELETE
781269fdcb2e38228e18368de7f459a9,698,/Users/steven/GitHub/n8n/packages/@n8n/node-cli/src/template/templates/programmatic/example/template/nodes/Example/example.dark.svg,example.dark.svg,source1,2025-11-29T05:22:50.124236,2,698,KEEP
781269fdcb2e38228e18368de7f459a9,698,/Users/steven/GitHub/n8n/packages/@n8n/node-cli/src/template/templates/declarative/custom/template/nodes/Example/example.dark.svg,example.dark.svg,source1,2025-11-29T05:22:50.118739,,,DELETE
